France 1998,LEE Lim Saeng,169920,1,0,0,45,1
France 1998,Imed BEN YOUNES,162717,1,0,0,48,3
France 1998,Ricardo PELAEZ LINARES,77290,1,0,0,84,3
France 1998,Miguel RAMIREZ,154549,1,0,0,85,3
France 1998,Pierre VAN HOOIJDONK,155681,1,0,0,89,3
France 1998,Augustine EGUAVOEN,156906,1,0,0,90,1
France 1998,Ben IROHA,77327,1,0,0,90,1
France 1998,Hannes REINMAYR,95666,1,0,0,90,1
France 1998,IVAN CAMPO,170677,1,0,0,90,1
France 1998,Markus BABBEL,155332,1,0,0,91,2
France 1998,Aristides ROJAS,166247,1,0,0,96,2
France 1998,Georgi BACHEV,159282,1,0,0,96,2
France 1998,Jaime ORDIALES,77288,1,0,0,102,2
France 1998,Patrick VIEIRA,170707,1,0,0,106,2
France 1998,Samuel IPOUA,170670,1,0,0,110,2
France 1998,Peter CARGILL,47300,1,0,0,114,2
France 1998,Khaled AL MUWALLID,162788,1,0,0,115,2
France 1998,Ivica VASTIC,154102,1,0,0,115,3
France 1998,ZE CARLOS II,63525,1,0,0,120,1
France 1998,Victor ARISTIZABAL,94916,1,0,0,124,3
France 1998,Perica OGNJENOVIC,159495,1,0,0,125,3
France 1998,Angelo DI LIVIO,155964,1,0,0,126,4
France 1998,Salvador CARMONA,162582,1,0,0,135,2
France 1998,Willem JACKSON,170640,1,0,0,135,2
France 1998,KIKO,155142,1,0,0,140,3
France 1998,KO Jong Soo,156234,1,0,0,141,3
France 1998,Deon BURTON,159305,1,0,0,145,3
France 1998,Stephen MALCOLM,156004,1,0,0,152,2
France 1998,Lyuboslav PENEV,56083,1,0,0,154,3
France 1998,Dejan STANKOVIC,170750,1,0,0,160,3
France 1998,Miguel Angel NADAL,77908,1,0,0,167,2
France 1998,AGUILERA,159945,1,0,0,180,2
France 1998,CHOI Yongsoo,156220,1,0,0,180,2
France 1998,Christopher DAWES,155992,1,0,0,180,2
France 1998,Eddie POPE,158473,1,0,0,180,2
France 1998,Gordan VIDOVIC,154200,1,0,0,180,2
France 1998,Riadh BOUAZIZI,213370,1,0,0,180,2
France 1998,Zoran MIRKOVIC,158774,1,0,0,180,2
France 1998,Roberto SENSINI,44626,1,0,0,187,3
France 1998,Ilian ILIEV,95490,1,0,0,188,3
France 1998,Kais GHODHBANE,158261,1,0,0,189,3
France 1998,Oyvind LEONHARDSEN,77414,1,0,0,193,3
France 1998,Mauricio SERNA,111342,1,0,0,197,3
France 1998,Frankie HEJDUK,158461,1,0,0,199,3
France 1998,Didier ANGIBEAUD,171399,1,0,0,202,3
France 1998,Fabian ESTAY,154531,1,0,0,202,4
France 1998,Zoubeir BEYA,171150,1,0,0,208,3
France 1998,German VILLA,156630,1,0,0,213,3
France 1998,KIM Tae Young,169918,1,0,0,217,3
France 1998,Bernard DIOMEDE,160998,1,0,0,224,3
France 1998,Skander SOUAYEH,158279,1,0,0,224,3
France 1998,Erik MYKLAND,77417,1,0,0,225,3
France 1998,Guillermo AMOR,77886,1,0,0,225,3
France 1998,Hristo STOICHKOV,58455,1,0,0,225,3
France 1998,Javad ZARINCHEH,94076,1,0,0,237,3
France 1998,Alessandro DEL PIERO,155963,1,0,0,241,4
France 1998,Christian KAREMBEU,96074,1,0,0,243,4
France 1998,Quinton FORTUNE,170647,1,0,0,247,3
France 1998,Eric DEFLANDRE,154172,1,0,0,248,3
France 1998,Victor IKPEBA,77325,1,0,0,248,3
France 1998,Hiroshi NANAMI,156056,1,0,0,252,3
France 1998,Clarence SEEDORF,155676,1,0,0,254,4
France 1998,Youssef CHIPPO,181656,1,0,0,255,3
France 1998,Mohammed AL JAHANI,156251,1,0,0,256,3
France 1998,Thomas HAESSLER,174588,1,0,0,261,4
France 1998,Gordon DURIE,174513,1,0,0,263,3
France 1998,Abdeljalil HADDA,156741,1,0,0,264,3
France 1998,Sami AL JABER,77503,1,0,0,264,3
France 1998,Michael SCHJONBERG,154945,1,0,0,265,4
France 1998,David NYATHI,93425,1,0,0,268,3
France 1998,Ali DAEI,94090,1,0,0,270,3
France 1998,Anton PFEFFER,174858,1,0,0,270,3
France 1998,Claudio REYNA,84703,1,0,0,270,3
France 1998,David REGIS,170842,1,0,0,270,3
France 1998,Jens JEREMIES,155344,1,0,0,270,3
France 1998,Jorge BERMUDEZ,162645,1,0,0,270,3
France 1998,Kevin GALLACHER,31816,1,0,0,270,3
France 1998,Khamis AL DOSSARI,156247,1,0,0,270,3
France 1998,KIM Byung Ji,170329,1,0,0,270,3
France 1998,Krunoslav JURCIC,170478,1,0,0,270,3
France 1998,Lorenzo STAELENS,44655,1,0,0,270,3
France 1998,Masami IHARA,51196,1,0,0,270,3
France 1998,Mehrdad MINAVAND,170073,1,0,0,270,3
France 1998,Motohiro YAMAGUCHI,156065,1,0,0,270,3
France 1998,Mutiu ADEPOJU,93446,1,0,0,270,3
France 1998,Pierre ISSA,170641,1,0,0,270,3
France 1998,Pierre NJANKA,171398,1,0,0,270,3
France 1998,Pierre WOME,154649,1,0,0,270,3
France 1998,Radostin KISHISHEV,169766,1,0,0,270,3
France 1998,SERGI,155151,1,0,0,270,3
France 1998,Trifon IVANOV,51338,1,0,0,270,3
France 1998,Vital BORKELMANS,76120,1,0,0,270,3
France 1998,Wolfgang FEIERSINGER,95462,1,0,0,270,3
France 1998,Yutaka AKITA,156042,1,0,0,270,3
France 1998,Havard FLO,156980,1,0,0,273,4
France 1998,Stephane GUIVARCH,170708,1,0,0,274,6
France 1998,Gheorghe HAGI,2354,1,0,0,294,4
France 1998,Giuseppe BERGOMI,174391,1,0,0,296,3
France 1998,Robert PROSINECKI,174882,1,0,0,304,5
France 1998,Alberto GARCIA ASPE,77275,1,0,0,313,4
France 1998,Adrian ILIE,157403,1,0,0,315,4
France 1998,Paul INCE,95552,1,0,0,325,4
France 1998,Michael REIZIGER,155675,1,0,0,326,4
France 1998,Paul SCHOLES,155117,1,0,0,331,4
France 1998,Allan NIELSEN,24456,1,0,0,340,5
France 1998,Clarence ACUNA,154520,1,0,0,342,4
France 1998,Zeljko PETROVIC,158777,1,0,0,344,4
France 1998,Henning BERG,77403,1,0,0,351,4
France 1998,Francesco MORIERO,170775,1,0,0,356,4
France 1998,Dorinel MUNTEANU,77463,1,0,0,360,4
France 1998,Duilio DAVINO,156595,1,0,0,360,4
France 1998,Goran DJOROVIC,158756,1,0,0,360,4
France 1998,Ivan ZAMORANO,60273,1,0,0,360,4
France 1998,Liviu CIOBOTARIU,157389,1,0,0,360,4
France 1998,Luis HERNANDEZ,170333,1,0,0,360,4
France 1998,Marcelo SALAS,154557,1,0,0,360,4
France 1998,Nelson TAPIA,154560,1,0,0,360,4
France 1998,Ronald FUENTES,154533,1,0,0,360,4
France 1998,Tore Andre FLO,156982,1,0,0,360,4
France 1998,Nelson VIVAS,153979,1,0,0,365,4
France 1998,Diego SIMEONE,76115,1,0,0,374,5
France 1998,Alan SHEARER,95571,1,0,0,390,4
France 1998,Celso AYALA,162008,1,0,0,390,4
France 1998,David SEAMAN,44621,1,0,0,390,4
France 1998,Jose Luis CHILAVERT,160374,1,0,0,390,4
France 1998,Julio Cesar ENCISO,162607,1,0,0,390,4
France 1998,Sol CAMPBELL,161455,1,0,0,390,4
France 1998,Thomas HELVEG,154928,1,0,0,447,5
France 1998,Jes HOGH,169973,1,0,0,450,5
France 1998,Juergen KLINSMANN,174666,1,0,0,450,5
France 1998,Peter SCHMEICHEL,57693,1,0,0,450,5
France 1998,Matias ALMEYDA,153931,1,0,0,458,5
France 1998,Wim JONK,77409,1,0,0,461,6
France 1998,Carlos ROA,153972,1,0,0,480,5
France 1998,Fabio CANNAVARO,155957,1,0,0,480,5
France 1998,Juan VERON,153978,1,0,0,480,5
France 1998,Roberto AYALA,153933,1,0,0,480,5
France 1998,Emmanuel PETIT,95448,1,0,0,506,6
France 1998,LEONARDO,95008,1,0,0,516,7
France 1998,Igor STIMAC,159565,1,0,0,518,7
France 1998,Bixente LIZARAZU,166722,1,0,0,600,6
France 1998,Davor SUKER,155711,1,0,0,630,7
France 1998,Robert JARNI,174637,1,0,0,630,7
France 1998,ROBERTO CARLOS,170688,1,0,0,660,7
Germany 1974,Carlos BABINGTON,174949,3,0,0,450,5
Germany 1974,Carlos CASZELY,47407,1,0,1,157,2
Germany 1974,Ray RICHARDS,56868,1,0,1,263,3
Germany 1974,LUIS PEREIRA,63904,1,0,1,534,6
Germany 1974,Pierre BAYONNE,46330,2,0,0,270,3
Germany 1974,Roberto PERFUMO,174851,2,0,0,360,4
Germany 1974,Branko OBLAK,55418,2,0,0,370,5
Germany 1974,Enver HADZIABDIC,50437,2,0,0,540,6
Germany 1974,Gerd KISCHE,52243,2,0,0,540,6
Germany 1974,Josip KATALINSKI,51943,2,0,0,540,6
Germany 1974,Juergen SPARWASSER,44652,2,0,0,540,6
Germany 1974,Ove GRAHN,50192,2,0,0,540,6
Germany 1974,Henryk KASPERCZAK,174651,2,0,0,603,7
Germany 1974,Wim VAN HANEGEM,44717,2,0,0,613,7
Germany 1974,Johan NEESKENS,174796,2,0,0,614,7
Germany 1974,Wim SUURBIER,44678,2,0,0,624,7
Germany 1974,Berti VOGTS,37656,2,0,0,630,7
Germany 1974,JAIRZINHO,63879,2,0,0,630,7
Germany 1974,Johan CRUYFF,1043,2,0,0,630,7
Germany 1974,Johnny REP,44560,2,0,0,630,7
Germany 1974,MARINHO PERES,181330,2,0,0,630,7
Germany 1974,Julio MONTERO CASTILLO,54450,0,0,1,69,1
Germany 1974,Ndaye MULAMBA,54998,0,0,1,113,2
Germany 1974,Fritz LEANDRE,52840,1,0,0,38,1
Germany 1974,Roberto BONINSEGNA,174416,1,0,0,45,1
